"country","iso_code","region","income_group","year","arima_model","forecast_coverage","lower_ci","upper_ci","reported_coverage","delta","lower_delta","upper_delta","within_ci","surviving_infants","missed_immunisations"
"Dominican Republic","DOM","Americas","UMIC",2020,"ARIMA(0,1,0)",0.96,0.900856991760265,0.99,0.82,-0.14,-0.0808569917602655,-0.17,FALSE,201711,36308
"Dominican Republic","DOM","Americas","UMIC",2021,"ARIMA(0,1,0)",0.96,0.876359155627824,0.99,0.88,-0.08,0.00364084437217627,-0.11,TRUE,200195,24023
"Dominican Republic","DOM","Americas","UMIC",2022,"ARIMA(0,1,0)",0.96,0.857561304816315,0.99,0.91,-0.0499999999999999,0.0524386951836849,-0.08,TRUE,199209,17929
"Algeria","DZA","Africa","LMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.808058596753034,0.737480195425351,0.878636998080717,0.8,-0.00805859675303389,0.0625198045746492,-0.078636998080717,TRUE,958076,191615
"Algeria","DZA","Africa","LMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.81490160398423,0.72231021333801,0.90749299463045,0.79,-0.0249016039842298,0.06768978666199,-0.11749299463045,TRUE,935085,196368
"Algeria","DZA","Africa","LMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.820712385861182,0.715056667423258,0.926368104299107,0.79,-0.0307123858611823,0.0749433325767425,-0.136368104299107,TRUE,910050,191110
"Ecuador","ECU","Americas","UMIC",2020,"ARIMA(0,1,0)",0.83,0.760049992110597,0.899950007889403,0.81,-0.0199999999999999,0.049950007889403,-0.0899500078894028,TRUE,296466,56329
"Ecuador","ECU","Americas","UMIC",2021,"ARIMA(0,1,0)",0.83,0.731075750154701,0.928924249845298,0.65,-0.18,-0.0810757501547015,-0.278924249845298,FALSE,296230,103680
"Ecuador","ECU","Americas","UMIC",2022,"ARIMA(0,1,0)",0.83,0.70884303234571,0.951156967654289,0.74,-0.09,0.0311569676542895,-0.211156967654289,TRUE,295881,76929
"Egypt","EGY","Africa","LMIC",2020,"ARIMA(0,1,0)",0.95,0.910032108928838,0.989967891071162,0.94,-0.01,0.0299678910711618,-0.0499678910711618,TRUE,2441066,146464
"Egypt","EGY","Africa","LMIC",2021,"ARIMA(0,1,0)",0.95,0.893476866387712,0.99,0.96,0.01,0.0665231336122876,-0.03,TRUE,2430330,97213
"Egypt","EGY","Africa","LMIC",2022,"ARIMA(0,1,0)",0.95,0.880773581993369,0.99,0.96,0.01,0.0792264180066307,-0.03,TRUE,2419232,96769
"Eritrea","ERI","Africa","LIC",2020,"ARIMA(0,1,0)",0.93,0.855978042779108,0.99,0.93,0,0.0740219572208916,-0.0599999999999999,TRUE,99651,6976
"Eritrea","ERI","Africa","LIC",2021,"ARIMA(0,1,0)",0.93,0.825317144184814,0.99,0.93,0,0.104682855815186,-0.0599999999999999,TRUE,101242,7087
"Eritrea","ERI","Africa","LIC",2022,"ARIMA(0,1,0)",0.93,0.801790209217726,0.99,0.93,0,0.128209790782274,-0.0599999999999999,TRUE,102355,7165
"Spain","ESP","Europe","HIC",2020,"ARIMA(0,0,1) with non-zero mean",0.971917681931672,0.950475132646603,0.99,0.96,-0.0119176819316716,0.00952486735339708,-0.03,TRUE,351250,14050
"Spain","ESP","Europe","HIC",2021,"ARIMA(0,0,1) with non-zero mean",0.967585816650741,0.943492832330774,0.99,0.95,-0.017585816650741,0.00650716766922643,-0.04,TRUE,356895,17845
"Spain","ESP","Europe","HIC",2022,"ARIMA(0,0,1) with non-zero mean",0.967585816650741,0.943492832330774,0.99,0.96,-0.00758581665074098,0.0165071676692264,-0.03,TRUE,355696,14228
"Estonia","EST","Europe","HIC",2020,"ARIMA(0,1,0)",0.88,0.849833892172673,0.910166107827327,0.91,0.03,0.0601661078273269,-0.000166107827326845,TRUE,13884,1250
"Estonia","EST","Europe","HIC",2021,"ARIMA(0,1,0)",0.88,0.837338681186585,0.922661318813415,0.89,0.01,0.0526613188134148,-0.0326613188134148,TRUE,13622,1498
"Estonia","EST","Europe","HIC",2022,"ARIMA(0,1,0)",0.88,0.827750768576469,0.932249231423531,0.82,-0.0600000000000001,-0.00775076857646861,-0.112249231423531,FALSE,13402,2412
"Ethiopia","ETH","Africa","LIC",2020,"ARIMA(1,1,0)",0.594766986556828,0.52820587164406,0.661328101469596,0.6,0.00523301344317229,0.0717941283559405,-0.0613281014695959,TRUE,3725142,1490057
"Ethiopia","ETH","Africa","LIC",2021,"ARIMA(1,1,0)",0.602035782955812,0.482470842528292,0.721600723383332,0.54,-0.062035782955812,0.0575291574717083,-0.181600723383332,TRUE,3780606,1739079
"Ethiopia","ETH","Africa","LIC",2022,"ARIMA(1,1,0)",0.605613723579416,0.439406211123402,0.771821236035431,0.56,-0.0456137235794161,0.120593788876598,-0.21182123603543,TRUE,3819980,1680791
"Finland","FIN","Europe","HIC",2020,"ARIMA(1,0,0) with non-zero mean",0.960954436400246,0.945884813780092,0.9760240590204,0.95,-0.0109544364002463,0.0041151862199077,-0.0260240590204003,TRUE,46170,2308
"Finland","FIN","Europe","HIC",2021,"ARIMA(1,0,0) with non-zero mean",0.961651587564594,0.942989995014815,0.980313180114373,0.93,-0.031651587564594,-0.0129899950148151,-0.0503131801143728,FALSE,46814,3277
"Finland","FIN","Europe","HIC",2022,"ARIMA(1,0,0) with non-zero mean",0.962160809285209,0.9418409052943,0.982480713276119,0.94,-0.0221608092852095,-0.00184090529429992,-0.042480713276119,FALSE,47070,2824
"Fiji","FJI","Oceania","UMIC",2020,"ARIMA(2,2,0)",0.946523537037034,0.915242746925869,0.9778043271482,0.96,0.0134764629629656,0.0447572530741313,-0.0178043271482001,TRUE,17753,710
"Fiji","FJI","Oceania","UMIC",2021,"ARIMA(2,2,0)",0.928222439028111,0.890755648053815,0.965689230002407,0.99,0.0617775609718894,0.0992443519461853,0.0243107699975934,FALSE,17572,176
"Fiji","FJI","Oceania","UMIC",2022,"ARIMA(2,2,0)",0.933434071893025,0.876035864842889,0.99,0.99,0.056565928106975,0.113964135157111,0,TRUE,17538,175
"France","FRA","Europe","HIC",2020,"ARIMA(0,1,0) with drift",0.924210526315821,0.904266259867957,0.944154792763685,0.94,0.0157894736841794,0.0357337401320434,-0.00415479276368469,TRUE,679753,40785
"France","FRA","Europe","HIC",2021,"ARIMA(0,1,0) with drift",0.928421052631641,0.900215600529489,0.956626504733793,0.94,0.0115789473683588,0.0397843994705108,-0.0166265047337931,TRUE,675207,40512
"France","FRA","Europe","HIC",2022,"ARIMA(0,1,0) with drift",0.932631578947462,0.89808709614007,0.967176061754853,0.94,0.00736842105253821,0.04191290385993,-0.0271760617548535,TRUE,670978,40259
"Micronesia (Federated States of)","FSM","Oceania","LMIC",2020,"ARIMA(0,1,0)",0.78,0.646536956119646,0.913463043880354,0.79,0.01,0.143463043880354,-0.123463043880354,TRUE,2300,483
"Micronesia (Federated States of)","FSM","Oceania","LMIC",2021,"ARIMA(0,1,0)",0.78,0.591254753268807,0.968745246731193,0.64,-0.14,0.0487452467311925,-0.328745246731193,TRUE,2315,833
"Micronesia (Federated States of)","FSM","Oceania","LMIC",2022,"ARIMA(0,1,0)",0.78,0.548835227066432,0.99,0.69,-0.0900000000000001,0.141164772933568,-0.3,TRUE,2328,722
"Gabon","GAB","Africa","UMIC",2020,"ARIMA(0,1,0)",0.62,0.534094786324673,0.705905213675327,0.53,-0.09,-0.00409478632467342,-0.175905213675327,FALSE,61806,29049
"Gabon","GAB","Africa","UMIC",2021,"ARIMA(0,1,0)",0.62,0.498511681741794,0.741488318258205,0.64,0.02,0.141488318258206,-0.101488318258205,TRUE,61903,22285
"Gabon","GAB","Africa","UMIC",2022,"ARIMA(0,1,0)",0.62,0.471207805279274,0.768792194720726,0.52,-0.1,0.0487921947207264,-0.248792194720726,TRUE,62375,29940
"United Kingdom","GBR","Europe","HIC",2020,"ARIMA(0,1,0)",0.91,0.879171244387211,0.940828755612789,0.91,0,0.0308287556127889,-0.0308287556127889,TRUE,676382,60874
"United Kingdom","GBR","Europe","HIC",2021,"ARIMA(0,1,0)",0.91,0.866401555701308,0.953598444298692,0.91,0,0.0435984442986916,-0.0435984442986916,TRUE,675119,60761
"United Kingdom","GBR","Europe","HIC",2022,"ARIMA(0,1,0)",0.91,0.856603028944526,0.963396971055475,0.9,-0.01,0.0433969710554745,-0.0633969710554745,TRUE,675022,67502
"Georgia","GEO","Asia","UMIC",2020,"ARIMA(0,1,0)",0.99,0.883025183395774,0.99,0.91,-0.08,0.0269748166042263,-0.08,TRUE,48488,4364
"Georgia","GEO","Asia","UMIC",2021,"ARIMA(0,1,0)",0.99,0.838714763525929,0.99,0.9,-0.09,0.0612852364740714,-0.09,TRUE,50077,5008
"Georgia","GEO","Asia","UMIC",2022,"ARIMA(0,1,0)",0.99,0.804714182511117,0.99,0.9,-0.09,0.0952858174888827,-0.09,TRUE,48759,4876
"Ghana","GHA","Africa","LMIC",2020,"ARIMA(0,1,0)",0.92,0.82272573110624,0.99,0.88,-0.04,0.0572742688937599,-0.11,TRUE,876581,105190
"Ghana","GHA","Africa","LMIC",2021,"ARIMA(0,1,0)",0.92,0.782433409660517,0.99,0.94,0.0199999999999999,0.157566590339483,-0.05,TRUE,879551,52773
"Ghana","GHA","Africa","LMIC",2022,"ARIMA(0,1,0)",0.92,0.751516024006891,0.99,0.95,0.0299999999999999,0.198483975993109,-0.04,TRUE,881846,44092
"Gambia","GMB","Africa","LIC",2020,"ARIMA(1,0,0) with non-zero mean",0.873178246989819,0.817807022118814,0.928549471860823,0.82,-0.0531782469898187,0.00219297788118611,-0.108549471860823,TRUE,84469,15204
"Gambia","GMB","Africa","LIC",2021,"ARIMA(1,0,0) with non-zero mean",0.887582614305352,0.82238988577115,0.952775342839555,0.79,-0.0975826143053524,-0.0323898857711502,-0.162775342839555,FALSE,85508,17957
"Gambia","GMB","Africa","LIC",2022,"ARIMA(1,0,0) with non-zero mean",0.896534361081196,0.827923760913217,0.965144961249175,0.74,-0.156534361081196,-0.0879237609132171,-0.225144961249175,FALSE,86361,22454
"Guinea-Bissau","GNB","Africa","LIC",2020,"ARIMA(1,0,0) with non-zero mean",0.769453695218448,0.682834419104037,0.856072971332859,0.72,-0.0494536952184479,0.0371655808959633,-0.136072971332859,TRUE,61083,17103
"Guinea-Bissau","GNB","Africa","LIC",2021,"ARIMA(1,0,0) with non-zero mean",0.761541904737308,0.668722576774525,0.854361232700091,0.63,-0.131541904737308,-0.0387225767745252,-0.224361232700091,FALSE,61475,22746
"Guinea-Bissau","GNB","Africa","LIC",2022,"ARIMA(1,0,0) with non-zero mean",0.758495301988883,0.664791549601368,0.852199054376398,0.75,-0.00849530198888304,0.0852084503986322,-0.102199054376398,TRUE,61890,15472
"Equatorial Guinea","GNQ","Africa","UMIC",2020,"ARIMA(0,1,0)",0.53,0.49983595286048,0.56016404713952,0.53,0,0.0301640471395199,-0.0301640471395199,TRUE,47511,22330
"Equatorial Guinea","GNQ","Africa","UMIC",2021,"ARIMA(0,1,0)",0.53,0.48734159543923,0.57265840456077,0.53,0,0.0426584045607704,-0.0426584045607704,TRUE,47550,22348
"Equatorial Guinea","GNQ","Africa","UMIC",2022,"ARIMA(0,1,0)",0.53,0.477754337792449,0.582245662207551,0.53,0,0.0522456622075511,-0.0522456622075511,TRUE,47845,22487
"Greece","GRC","Europe","HIC",2020,"ARIMA(0,2,1)",0.969617497376799,0.954293759259821,0.984941235493777,0.97,0.000382502623200942,0.0157062407401791,-0.0149412354937772,TRUE,80826,2425
"Greece","GRC","Europe","HIC",2021,"ARIMA(0,2,1)",0.969234994753598,0.941971482281738,0.99,0.97,0.000765005246401884,0.0280285177182616,-0.02,TRUE,78837,2365
"Greece","GRC","Europe","HIC",2022,"ARIMA(0,2,1)",0.968852492130397,0.928480829115428,0.99,0.97,0.00114750786960283,0.0415191708845719,-0.02,TRUE,76918,2308
"Grenada","GRD","Americas","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.9405,0.816137966428022,0.99,0.83,-0.1105,0.0138620335719778,-0.16,TRUE,1990,338
"Grenada","GRD","Americas","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.9405,0.816137966428022,0.99,0.7,-0.2405,-0.116137966428022,-0.29,FALSE,1967,590
"Grenada","GRD","Americas","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.9405,0.816137966428022,0.99,0.76,-0.1805,-0.0561379664280222,-0.23,FALSE,1939,465
"Guatemala","GTM","Americas","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.8975,0.770818510908035,0.99,0.88,-0.0174999999999997,0.109181489091965,-0.11,TRUE,372306,44677
"Guatemala","GTM","Americas","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.8975,0.770818510908035,0.99,0.81,-0.0874999999999997,0.0391814890919655,-0.18,TRUE,365842,69510
"Guatemala","GTM","Americas","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.8975,0.770818510908035,0.99,0.83,-0.0674999999999998,0.0591814890919654,-0.16,TRUE,365758,62179
"Guyana","GUY","Americas","HIC",2020,"ARIMA(0,1,0)",0.98,0.92873094407712,0.99,0.98,0,0.0512690559228804,-0.01,TRUE,15971,319
"Guyana","GUY","Americas","HIC",2021,"ARIMA(0,1,0)",0.98,0.907494605783798,0.99,0.95,-0.03,0.0425053942162021,-0.04,TRUE,16043,802
"Guyana","GUY","Americas","HIC",2022,"ARIMA(0,1,0)",0.98,0.891199390285481,0.99,0.95,-0.03,0.0588006097145189,-0.04,TRUE,15790,790
"Honduras","HND","Americas","LMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.937488946727759,0.890750212755293,0.984227680700225,0.82,-0.117488946727759,-0.0707502127552935,-0.164227680700225,FALSE,213592,38447
"Honduras","HND","Americas","LMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.957660719367789,0.904625206906755,0.99,0.81,-0.147660719367788,-0.0946252069067548,-0.18,FALSE,214096,40678
"Honduras","HND","Americas","LMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.957660719367789,0.904625206906755,0.99,0.77,-0.187660719367788,-0.134625206906755,-0.22,FALSE,215156,49486
"Croatia","HRV","Europe","HIC",2020,"ARIMA(0,1,0)",0.93,0.901558779213048,0.958441220786952,0.91,-0.02,0.00844122078695242,-0.0484412207869525,TRUE,35642,3208
"Croatia","HRV","Europe","HIC",2021,"ARIMA(0,1,0)",0.93,0.889778039832644,0.970221960167356,0.89,-0.04,0.000221960167355761,-0.0802219601673558,TRUE,34617,3808
"Croatia","HRV","Europe","HIC",2022,"ARIMA(0,1,0)",0.93,0.880738360567714,0.979261639432286,0.9,-0.03,0.0192616394322858,-0.0792616394322858,TRUE,33836,3384
"Hungary","HUN","Europe","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.99,0,0,0,TRUE,92274,923
"Hungary","HUN","Europe","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.99,0,0,0,TRUE,91627,916
"Hungary","HUN","Europe","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.99,0,0,0,TRUE,91111,911
"Indonesia","IDN","Asia","UMIC",2020,"ARIMA(0,1,0)",0.88,0.835034043853426,0.924965956146574,0.76,-0.12,-0.0750340438534256,-0.164965956146574,FALSE,4449025,1067766
"Indonesia","IDN","Asia","UMIC",2021,"ARIMA(0,1,0)",0.88,0.816408534972441,0.943591465027559,0.72,-0.16,-0.0964085349724407,-0.223591465027559,FALSE,4422245,1238229
"Indonesia","IDN","Asia","UMIC",2022,"ARIMA(0,1,0)",0.88,0.802116679343219,0.957883320656781,0.84,-0.04,0.0378833206567808,-0.117883320656781,TRUE,4392068,702731
"India","IND","Asia","LMIC",2020,"ARIMA(0,1,0) with drift",0.970526315789472,0.935056840005081,0.99,0.89,-0.0805263157894721,-0.0450568400050806,-0.1,FALSE,22595171,2485469
"India","IND","Asia","LMIC",2021,"ARIMA(0,1,0) with drift",0.99,0.940891217874394,0.99,0.89,-0.1,-0.0508912178743937,-0.1,FALSE,22591299,2485043
"India","IND","Asia","LMIC",2022,"ARIMA(0,1,0) with drift",0.99,0.950144013192016,0.99,0.95,-0.04,-0.000144013192016401,-0.04,FALSE,22519905,1125995
"Ireland","IRL","Europe","HIC",2020,"ARIMA(0,1,1)",0.906018553187158,0.867903088585833,0.944134017788483,0.92,0.0139814468128419,0.0520969114141669,-0.0241340177884832,TRUE,59539,4763
"Ireland","IRL","Europe","HIC",2021,"ARIMA(0,1,1)",0.906018553187158,0.833003609143304,0.979033497231012,0.9,-0.00601855318715816,0.0669963908566956,-0.0790334972310119,TRUE,58438,5844
"Ireland","IRL","Europe","HIC",2022,"ARIMA(0,1,1)",0.906018553187158,0.810052020136936,0.99,0.9,-0.00601855318715816,0.0899479798630637,-0.09,TRUE,57440,5744
"Iran (Islamic Republic of)","IRN","Asia","LMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.982,0.954575244747067,0.99,0.99,0.00800000000000012,0.035424755252933,0,TRUE,1231025,12310
"Iran (Islamic Republic of)","IRN","Asia","LMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.982,0.954575244747067,0.99,0.99,0.00800000000000012,0.035424755252933,0,TRUE,1192886,11929
"Iran (Islamic Republic of)","IRN","Asia","LMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.982,0.954575244747067,0.99,0.99,0.00800000000000012,0.035424755252933,0,TRUE,1162191,11622
"Iraq","IRQ","Asia","UMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.806551096186409,0.709654309138765,0.903447883234054,0.76,-0.0465510961864094,0.0503456908612353,-0.143447883234054,TRUE,1157092,277702
"Iraq","IRQ","Asia","UMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.796847024481227,0.677359650982284,0.916334397980171,0.75,-0.0468470244812275,0.072640349017716,-0.166334397980171,TRUE,1170541,292635
"Iraq","IRQ","Asia","UMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.789845040604731,0.660144505000623,0.919545576208839,0.88,0.0901549593952691,0.219855494999377,-0.039545576208839,TRUE,1183936,142072
"Iceland","ISL","Europe","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.922,0.883007578110329,0.960992421889671,0.93,0.00799999999999979,0.0469924218896708,-0.0309924218896712,TRUE,4529,317
"Iceland","ISL","Europe","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.922,0.883007578110329,0.960992421889671,0.92,-0.00200000000000022,0.0369924218896708,-0.0409924218896712,TRUE,4568,365
"Iceland","ISL","Europe","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.922,0.883007578110329,0.960992421889671,0.91,-0.0120000000000002,0.0269924218896708,-0.0509924218896712,TRUE,4562,411
"Israel","ISR","Asia","HIC",2020,"ARIMA(0,1,1)",0.982615370823091,0.96121581735205,0.99,0.99,0.00738462917690863,0.0287841826479496,0,TRUE,174879,1749
"Israel","ISR","Asia","HIC",2021,"ARIMA(0,1,1)",0.982615370823091,0.959469434472923,0.99,0.99,0.00738462917690863,0.0305305655270774,0,TRUE,173883,1739
"Israel","ISR","Asia","HIC",2022,"ARIMA(0,1,1)",0.982615370823091,0.957845876474353,0.99,0.99,0.00738462917690863,0.0321541235256472,0,TRUE,174237,1742
"Italy","ITA","Europe","HIC",2020,"ARIMA(0,1,1) with drift",0.965106789360137,0.934253803671411,0.99,0.92,-0.0451067893601372,-0.0142538036714107,-0.07,FALSE,409281,32742
"Italy","ITA","Europe","HIC",2021,"ARIMA(0,1,1) with drift",0.976578027211408,0.91297967365379,0.99,0.94,-0.036578027211408,0.0270203263462097,-0.05,TRUE,409696,24582
"Italy","ITA","Europe","HIC",2022,"ARIMA(0,1,1) with drift",0.988049265062679,0.903564979988053,0.99,0.94,-0.0480492650626788,0.0364350200119474,-0.05,TRUE,406559,24394
"Jamaica","JAM","Americas","UMIC",2020,"ARIMA(0,1,2)",0.921718839064985,0.845086400460375,0.99,0.93,0.00828116093501519,0.0849135995396247,-0.0599999999999999,TRUE,32984,2309
"Jamaica","JAM","Americas","UMIC",2021,"ARIMA(0,1,2)",0.923110168413466,0.845144495035781,0.99,0.88,-0.0431101684134658,0.0348555049642189,-0.11,TRUE,32827,3939
"Jamaica","JAM","Americas","UMIC",2022,"ARIMA(0,1,2)",0.923110168413466,0.832741079321875,0.99,0.91,-0.0131101684134658,0.0772589206781246,-0.08,TRUE,32341,2911
"Jordan","JOR","Asia","LMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.9565,0.899526034862522,0.99,0.76,-0.1965,-0.139526034862522,-0.23,FALSE,240279,57667
"Jordan","JOR","Asia","LMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.9565,0.899526034862522,0.99,0.76,-0.1965,-0.139526034862522,-0.23,FALSE,241764,58023
"Jordan","JOR","Asia","LMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.9565,0.899526034862522,0.99,0.76,-0.1965,-0.139526034862522,-0.23,FALSE,242668,58240
"Japan","JPN","Asia","HIC",2020,"ARIMA(1,0,0) with non-zero mean",0.961184320111985,0.939030959475753,0.983337680748217,0.98,0.0188156798880149,0.0409690405242469,-0.00333768074821705,TRUE,826352,16527
"Japan","JPN","Asia","HIC",2021,"ARIMA(1,0,0) with non-zero mean",0.961905500290885,0.935968009029346,0.987842991552424,0.95,-0.0119055002908849,0.0140319909706544,-0.0378429915524242,TRUE,817283,40864
"Japan","JPN","Asia","HIC",2022,"ARIMA(1,0,0) with non-zero mean",0.962344655925561,0.935137416098221,0.9895518957529,0.98,0.0176553440744395,0.0448625839017791,-0.00955189575290016,TRUE,813535,16271
"Kazakhstan","KAZ","Asia","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.984500000000001,0.957917557656143,0.99,0.93,-0.0545000000000009,-0.027917557656143,-0.0599999999999999,FALSE,424472,29713
"Kazakhstan","KAZ","Asia","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.984500000000001,0.957917557656143,0.99,0.97,-0.014500000000001,0.0120824423438569,-0.02,TRUE,410302,12309
"Kazakhstan","KAZ","Asia","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.984500000000001,0.957917557656143,0.99,0.99,0.00549999999999906,0.0320824423438569,0,TRUE,399544,3995
"Kenya","KEN","Africa","LMIC",2020,"ARIMA(0,1,0)",0.89,0.808938052014209,0.971061947985791,0.88,-0.01,0.0710619479857914,-0.0910619479857914,TRUE,1417397,170088
"Kenya","KEN","Africa","LMIC",2021,"ARIMA(0,1,0)",0.89,0.775361093766112,0.99,0.89,0,0.114638906233889,-0.1,TRUE,1430189,157321
"Kenya","KEN","Africa","LMIC",2022,"ARIMA(0,1,0)",0.89,0.749596587528104,0.99,0.9,0.01,0.150403412471896,-0.09,TRUE,1451833,145183
"Kyrgyzstan","KGZ","Asia","LMIC",2020,"ARIMA(2,1,0)",0.955518962953248,0.932011713400633,0.979026212505863,0.92,-0.0355189629532481,-0.012011713400633,-0.0590262125058632,FALSE,158363,12669
"Kyrgyzstan","KGZ","Asia","LMIC",2021,"ARIMA(2,1,0)",0.958877670136567,0.93464431514406,0.983111025129073,0.93,-0.0288776701365666,-0.00464431514406005,-0.0531110251290732,FALSE,155579,10891
"Kyrgyzstan","KGZ","Asia","LMIC",2022,"ARIMA(2,1,0)",0.958368161045038,0.932667224425142,0.984069097664933,0.94,-0.0183681610450377,0.00733277557485812,-0.0440690976649335,TRUE,152979,9179
"Cambodia","KHM","Asia","LMIC",2020,"ARIMA(0,1,0)",0.87,0.754308441616057,0.985691558383943,0.83,-0.04,0.0756915583839426,-0.155691558383943,TRUE,319367,54292
"Cambodia","KHM","Asia","LMIC",2021,"ARIMA(0,1,0)",0.87,0.70638742908135,0.99,0.83,-0.04,0.12361257091865,-0.16,TRUE,314929,53538
"Cambodia","KHM","Asia","LMIC",2022,"ARIMA(0,1,0)",0.87,0.66961634287219,0.99,0.83,-0.04,0.16038365712781,-0.16,TRUE,312448,53116
"Kiribati","KIR","Oceania","LMIC",2020,"ARIMA(1,1,0)",0.872357399546922,0.667313487685002,0.99,0.82,-0.0523573995469223,0.152686512314998,-0.17,TRUE,3384,609
"Kiribati","KIR","Oceania","LMIC",2021,"ARIMA(1,1,0)",0.918112613507469,0.702601792464808,0.99,0.8,-0.118112613507469,0.0973982075351925,-0.19,TRUE,3396,679
"Kiribati","KIR","Oceania","LMIC",2022,"ARIMA(1,1,0)",0.887162596941686,0.618652276935857,0.99,0.85,-0.0371625969416857,0.231347723064143,-0.14,TRUE,3400,510
"Saint Kitts and Nevis","KNA","Americas","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.9715,0.91973202744416,0.99,0.95,-0.0214999999999999,0.0302679725558395,-0.04,TRUE,589,29
"Saint Kitts and Nevis","KNA","Americas","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.9715,0.91973202744416,0.99,0.96,-0.0114999999999998,0.0402679725558395,-0.03,TRUE,574,23
"Saint Kitts and Nevis","KNA","Americas","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.9715,0.91973202744416,0.99,0.95,-0.0214999999999999,0.0302679725558395,-0.04,TRUE,559,28
"Republic of Korea","KOR","Asia","HIC",2020,"ARIMA(1,0,0) with non-zero mean",0.975384296523232,0.936025563268568,0.99,0.98,0.00461570347676754,0.0439744367314321,-0.01,TRUE,293613,5872
"Republic of Korea","KOR","Asia","HIC",2021,"ARIMA(1,0,0) with non-zero mean",0.972881649153342,0.928109747034141,0.99,0.98,0.00711835084665779,0.0518902529658593,-0.01,TRUE,288419,5768
"Republic of Korea","KOR","Asia","HIC",2022,"ARIMA(1,0,0) with non-zero mean",0.971524706730688,0.925281789441275,0.99,0.97,-0.00152470673068783,0.0447182105587246,-0.02,TRUE,285127,8554
"Kuwait","KWT","Asia","HIC",2020,"ARIMA(0,0,1) with non-zero mean",0.972672970391792,0.942457045716063,0.99,0.95,-0.0226729703917921,0.00754295428393648,-0.04,TRUE,52595,2630
"Kuwait","KWT","Asia","HIC",2021,"ARIMA(0,0,1) with non-zero mean",0.979212155867418,0.944046017996332,0.99,0.94,-0.0392121558674182,-0.00404601799633186,-0.05,FALSE,44119,2647
"Kuwait","KWT","Asia","HIC",2022,"ARIMA(0,0,1) with non-zero mean",0.979212155867418,0.944046017996332,0.99,0.99,0.0107878441325818,0.0459539820036682,0,TRUE,41217,412
"Lao People's Democratic Republic","LAO","Asia","LMIC",2020,"ARIMA(0,1,0)",0.83,0.703858165288873,0.956141834711127,0.79,-0.0399999999999999,0.0861418347111274,-0.166141834711127,TRUE,159437,33482
"Lao People's Democratic Republic","LAO","Asia","LMIC",2021,"ARIMA(0,1,0)",0.83,0.651608506568899,0.99,0.73,-0.1,0.0783914934311014,-0.26,TRUE,158442,42779
"Lao People's Democratic Republic","LAO","Asia","LMIC",2022,"ARIMA(0,1,0)",0.83,0.611515933320372,0.99,0.76,-0.07,0.148484066679628,-0.23,TRUE,157386,37773
"Lebanon","LBN","Asia","LMIC",2020,"ARIMA(1,1,0)",0.82,0.76720498054338,0.872795019456619,0.74,-0.08,-0.0272049805433805,-0.132795019456619,FALSE,87233,22681
"Lebanon","LBN","Asia","LMIC",2021,"ARIMA(1,1,0)",0.82,0.715896445265897,0.924103554734103,0.67,-0.15,-0.0458964452658969,-0.254103554734103,FALSE,83990,27717
"Lebanon","LBN","Asia","LMIC",2022,"ARIMA(1,1,0)",0.82,0.664468589271767,0.975531410728233,0.67,-0.15,0.00553141072823327,-0.305531410728233,TRUE,80709,26634
"Liberia","LBR","Africa","LIC",2020,"ARIMA(1,0,0) with non-zero mean",0.67124579664397,0.504968441845579,0.837523151442361,0.61,-0.0612457966439702,0.105031558154421,-0.227523151442361,TRUE,154094,60097
